service_id,date,exception_type
ScolL-S_SCMOD,20230518,1
ScolL-S_SCMOD,20230519,1
ScolL-S_SCMOD,20230520,1
ScolL-S_SCMOD,20230522,1
ScolL-S_SCMOD,20230523,1
ScolL-S_SCMOD,20230524,1
ScolL-S_SCMOD,20230525,1
ScolL-S_SCMOD,20230526,1
ScolL-S_SCMOD,20230527,1
ScolL-S_SCMOD,20230529,1
ScolL-S_SCMOD,20230530,1
ScolL-S_SCMOD,20230531,1
ScolL-S_SCMOD,20230601,1
ScolL-S_SCMOD,20230603,1
ScolL-S_SCMOD,20230605,1
ScolL-S_SCMOD,20230606,1
ScolL-S_SCMOD,20230607,1
ScolL-S_SCMOD,20230918,1
ScolL-S_SCMOD,20230919,1
ScolL-S_SCMOD,20230920,1
ScolL-S_SCMOD,20230921,1
ScolL-S_SCMOD,20230922,1
ScolL-S_SCMOD,20230923,1
ScolL-S_SCMOD,20230925,1
ScolL-S_SCMOD,20230926,1
ScolL-S_SCMOD,20230927,1
ScolL-S_SCMOD,20230928,1
ScolL-S_SCMOD,20230929,1
ScolL-S_SCMOD,20230930,1
ScolL-S_SCMOD,20231002,1
ScolL-S_SCMOD,20231003,1
ScolL-S_SCMOD,20231004,1
ScolL-S_SCMOD,20231005,1
ScolL-S_SCMOD,20231006,1
ScolL-S_SCMOD,20231007,1
ScolL-S_SCMOD,20231009,1
ScolL-S_SCMOD,20231010,1
ScolL-S_SCMOD,20231011,1
ScolL-S_SCMOD,20231012,1
ScolL-S_SCMOD,20231013,1
ScolL-S_SCMOD,20231014,1
ScolL-S_SCMOD,20231016,1
ScolL-S_SCMOD,20231017,1
ScolL-S_SCMOD,20231018,1
ScolL-S_SCMOD,20231019,1
ScolL-S_SCMOD,20231020,1
ScolL-S_SCMOD,20231021,1
ScolL-S_SCMOD,20231023,1
ScolL-S_SCMOD,20231024,1
ScolL-S_SCMOD,20231025,1
ScolL-S_SCMOD,20231026,1
ScolL-S_SCMOD,20231027,1
ScolL-S_SCMOD,20231028,1
ScolL-S_SCMOD,20231030,1
ScolL-S_SCMOD,20231031,1
ScolL-S_SCMOD,20231103,1
ScolL-S_SCMOD,20231104,1
ScolL-S_SCMOD,20231106,1
ScolL-S_SCMOD,20231107,1
ScolL-S_SCMOD,20231108,1
ScolL-S_SCMOD,20231109,1
ScolL-S_SCMOD,20231110,1
ScolL-S_SCMOD,20231111,1
ScolL-S_SCMOD,20231113,1
ScolL-S_SCMOD,20231114,1
ScolL-S_SCMOD,20231115,1
ScolL-S_SCMOD,20231116,1
ScolL-S_SCMOD,20231117,1
ScolL-S_SCMOD,20231118,1
ScolL-S_SCMOD,20231120,1
ScolL-S_SCMOD,20231121,1
ScolL-S_SCMOD,20231122,1
ScolL-S_SCMOD,20231123,1
ScolL-S_SCMOD,20231124,1
ScolL-S_SCMOD,20231125,1
ScolL-S_SCMOD,20231127,1
ScolL-S_SCMOD,20231128,1
ScolL-S_SCMOD,20231129,1
ScolL-S_SCMOD,20231130,1
ScolL-S_SCMOD,20231201,1
ScolL-S_SCMOD,20231202,1
ScolL-S_SCMOD,20231204,1
ScolL-S_SCMOD,20231205,1
ScolL-S_SCMOD,20231206,1
ScolL-S_SCMOD,20231207,1
ScolL-S_SCMOD,20231209,1
ScolL-S_SCMOD,20231211,1
ScolL-S_SCMOD,20231212,1
ScolL-S_SCMOD,20231213,1
ScolL-S_SCMOD,20231214,1
ScolL-S_SCMOD,20231215,1
ScolL-S_SCMOD,20231216,1
ScolL-S_SCMOD,20231218,1
ScolL-S_SCMOD,20231219,1
ScolL-S_SCMOD,20231220,1
ScolL-S_SCMOD,20231221,1
ScolL-S_SCMOD,20231222,1
ScolL-S_SCMOD,20231223,1
ScolL-V SCCFR_PB,20230412,1
ScolL-V SCCFR_PB,20230413,1
ScolL-V SCCFR_PB,20230414,1
ScolL-V SCCFR_PB,20230417,1
ScolL-V SCCFR_PB,20230418,1
ScolL-V SCCFR_PB,20230419,1
ScolL-V SCCFR_PB,20230420,1
ScolL-V SCCFR_PB,20230421,1
ScolL-V SCCFR_PB,20230424,1
ScolL-V SCCFR_PB,20230426,1
ScolL-V SCCFR_PB,20230427,1
ScolL-V SCCFR_PB,20230428,1
ScolL-V SCCFR_PB,20230502,1
ScolL-V SCCFR_PB,20230503,1
ScolL-V SCCFR_PB,20230504,1
ScolL-V SCCFR_PB,20230505,1
ScolL-V SCCFR_PB,20230508,1
ScolL-V SCCFR_PB,20230509,1
ScolL-V SCCFR_PB,20230510,1
ScolL-V SCCFR_PB,20230511,1
ScolL-V SCCFR_PB,20230512,1
ScolL-V SCCFR_PB,20230515,1
ScolL-V SCCFR_PB,20230516,1
ScolL-V SCCFR_PB,20230517,1
ScolL-V SCCFR_PB,20230518,1
ScolL-V SCCFR_PB,20230519,1
ScolL-V SCCFR_PB,20230522,1
ScolL-V SCCFR_PB,20230523,1
ScolL-V SCCFR_PB,20230524,1
ScolL-V SCCFR_PB,20230525,1
ScolL-V SCCFR_PB,20230526,1
ScolL-V SCCFR_PB,20230529,1
ScolL-V SCCFR_PB,20230530,1
ScolL-V SCCFR_PB,20230531,1
ScolL-V SCCFR_PB,20230601,1
ScolL-V SCCFR_PB,20230605,1
ScolL-V SCCFR_PB,20230606,1
ScolL-V SCCFR_PB,20230607,1
ScolL-V SCCFR_PB,20230918,1
ScolL-V SCCFR_PB,20230919,1
ScolL-V SCCFR_PB,20230920,1
ScolL-V SCCFR_PB,20230921,1
ScolL-V SCCFR_PB,20230922,1
ScolL-V SCCFR_PB,20230925,1
ScolL-V SCCFR_PB,20230926,1
ScolL-V SCCFR_PB,20230927,1
ScolL-V SCCFR_PB,20230928,1
ScolL-V SCCFR_PB,20230929,1
ScolL-V SCCFR_PB,20231002,1
ScolL-V SCCFR_PB,20231003,1
ScolL-V SCCFR_PB,20231004,1
ScolL-V SCCFR_PB,20231005,1
ScolL-V SCCFR_PB,20231006,1
ScolL-V SCCFR_PB,20231009,1
ScolL-V SCCFR_PB,20231010,1
ScolL-V SCCFR_PB,20231011,1
ScolL-V SCCFR_PB,20231012,1
ScolL-V SCCFR_PB,20231013,1
ScolL-V SCCFR_PB,20231016,1
ScolL-V SCCFR_PB,20231017,1
ScolL-V SCCFR_PB,20231018,1
ScolL-V SCCFR_PB,20231019,1
ScolL-V SCCFR_PB,20231020,1
ScolL-V SCCFR_PB,20231023,1
ScolL-V SCCFR_PB,20231024,1
ScolL-V SCCFR_PB,20231025,1
ScolL-V SCCFR_PB,20231026,1
ScolL-V SCCFR_PB,20231027,1
ScolL-V SCCFR_PB,20231030,1
ScolL-V SCCFR_PB,20231031,1
ScolL-V SCCFR_PB,20231103,1
ScolL-V SCCFR_PB,20231106,1
ScolL-V SCCFR_PB,20231107,1
ScolL-V SCCFR_PB,20231108,1
ScolL-V SCCFR_PB,20231109,1
ScolL-V SCCFR_PB,20231110,1
ScolL-V SCCFR_PB,20231113,1
ScolL-V SCCFR_PB,20231114,1
ScolL-V SCCFR_PB,20231115,1
ScolL-V SCCFR_PB,20231116,1
ScolL-V SCCFR_PB,20231117,1
ScolL-V SCCFR_PB,20231120,1
ScolL-V SCCFR_PB,20231121,1
ScolL-V SCCFR_PB,20231122,1
ScolL-V SCCFR_PB,20231123,1
ScolL-V SCCFR_PB,20231124,1
ScolL-V SCCFR_PB,20231127,1
ScolL-V SCCFR_PB,20231128,1
ScolL-V SCCFR_PB,20231129,1
ScolL-V SCCFR_PB,20231130,1
ScolL-V SCCFR_PB,20231201,1
ScolL-V SCCFR_PB,20231204,1
ScolL-V SCCFR_PB,20231205,1
ScolL-V SCCFR_PB,20231206,1
ScolL-V SCCFR_PB,20231207,1
ScolL-V SCCFR_PB,20231211,1
ScolL-V SCCFR_PB,20231212,1
ScolL-V SCCFR_PB,20231213,1
ScolL-V SCCFR_PB,20231214,1
ScolL-V SCCFR_PB,20231215,1
ScolL-V SCCFR_PB,20231218,1
ScolL-V SCCFR_PB,20231219,1
ScolL-V SCCFR_PB,20231220,1
ScolL-V SCCFR_PB,20231221,1
ScolL-V SCCFR_PB,20231222,1
ScolL-V,20230412,1
ScolL-V,20230413,1
ScolL-V,20230414,1
ScolL-V,20230417,1
ScolL-V,20230418,1
ScolL-V,20230419,1
ScolL-V,20230420,1
ScolL-V,20230421,1
ScolL-V,20230424,1
ScolL-V,20230426,1
ScolL-V,20230427,1
ScolL-V,20230428,1
ScolL-V,20230502,1
ScolL-V,20230503,1
ScolL-V,20230504,1
ScolL-V,20230505,1
ScolL-V,20230508,1
ScolL-V,20230509,1
ScolL-V,20230510,1
ScolL-V,20230511,1
ScolL-V,20230512,1
ScolL-V,20230515,1
ScolL-V,20230516,1
ScolL-V,20230517,1
ScolL-V,20230518,1
ScolL-V,20230519,1
ScolL-V,20230522,1
ScolL-V,20230523,1
ScolL-V,20230524,1
ScolL-V,20230525,1
ScolL-V,20230526,1
ScolL-V,20230529,1
ScolL-V,20230530,1
ScolL-V,20230531,1
ScolL-V,20230601,1
ScolL-V,20230605,1
ScolL-V,20230606,1
ScolL-V,20230607,1
ScolL-V,20230918,1
ScolL-V,20230919,1
ScolL-V,20230920,1
ScolL-V,20230921,1
ScolL-V,20230922,1
ScolL-V,20230925,1
ScolL-V,20230926,1
ScolL-V,20230927,1
ScolL-V,20230928,1
ScolL-V,20230929,1
ScolL-V,20231002,1
ScolL-V,20231003,1
ScolL-V,20231004,1
ScolL-V,20231005,1
ScolL-V,20231006,1
ScolL-V,20231009,1
ScolL-V,20231010,1
ScolL-V,20231011,1
ScolL-V,20231012,1
ScolL-V,20231013,1
ScolL-V,20231016,1
ScolL-V,20231017,1
ScolL-V,20231018,1
ScolL-V,20231019,1
ScolL-V,20231020,1
ScolL-V,20231023,1
ScolL-V,20231024,1
ScolL-V,20231025,1
ScolL-V,20231026,1
ScolL-V,20231027,1
ScolL-V,20231030,1
ScolL-V,20231031,1
ScolL-V,20231103,1
ScolL-V,20231106,1
ScolL-V,20231107,1
ScolL-V,20231108,1
ScolL-V,20231109,1
ScolL-V,20231110,1
ScolL-V,20231113,1
ScolL-V,20231114,1
ScolL-V,20231115,1
ScolL-V,20231116,1
ScolL-V,20231117,1
ScolL-V,20231120,1
ScolL-V,20231121,1
ScolL-V,20231122,1
ScolL-V,20231123,1
ScolL-V,20231124,1
ScolL-V,20231127,1
ScolL-V,20231128,1
ScolL-V,20231129,1
ScolL-V,20231130,1
ScolL-V,20231201,1
ScolL-V,20231204,1
ScolL-V,20231205,1
ScolL-V,20231206,1
ScolL-V,20231207,1
ScolL-V,20231211,1
ScolL-V,20231212,1
ScolL-V,20231213,1
ScolL-V,20231214,1
ScolL-V,20231215,1
ScolL-V,20231218,1
ScolL-V,20231219,1
ScolL-V,20231220,1
ScolL-V,20231221,1
ScolL-V,20231222,1
ScolLMMV,20230412,1
ScolLMMV,20230414,1
ScolLMMV,20230417,1
ScolLMMV,20230418,1
ScolLMMV,20230419,1
ScolLMMV,20230421,1
ScolLMMV,20230424,1
ScolLMMV,20230426,1
ScolLMMV,20230428,1
ScolLMMV,20230502,1
ScolLMMV,20230503,1
ScolLMMV,20230505,1
ScolLMMV,20230508,1
ScolLMMV,20230509,1
ScolLMMV,20230510,1
ScolLMMV,20230512,1
ScolLMMV,20230515,1
ScolLMMV,20230516,1
ScolLMMV,20230517,1
ScolLMMV,20230519,1
ScolLMMV,20230522,1
ScolLMMV,20230523,1
ScolLMMV,20230524,1
ScolLMMV,20230526,1
ScolLMMV,20230529,1
ScolLMMV,20230530,1
ScolLMMV,20230531,1
ScolLMMV,20230605,1
ScolLMMV,20230606,1
ScolLMMV,20230607,1
ScolLMMV,20230918,1
ScolLMMV,20230919,1
ScolLMMV,20230920,1
ScolLMMV,20230922,1
ScolLMMV,20230925,1
ScolLMMV,20230926,1
ScolLMMV,20230927,1
ScolLMMV,20230929,1
ScolLMMV,20231002,1
ScolLMMV,20231003,1
ScolLMMV,20231004,1
ScolLMMV,20231006,1
ScolLMMV,20231009,1
ScolLMMV,20231010,1
ScolLMMV,20231011,1
ScolLMMV,20231013,1
ScolLMMV,20231016,1
ScolLMMV,20231017,1
ScolLMMV,20231018,1
ScolLMMV,20231020,1
ScolLMMV,20231023,1
ScolLMMV,20231024,1
ScolLMMV,20231025,1
ScolLMMV,20231027,1
ScolLMMV,20231030,1
ScolLMMV,20231031,1
ScolLMMV,20231103,1
ScolLMMV,20231106,1
ScolLMMV,20231107,1
ScolLMMV,20231108,1
ScolLMMV,20231110,1
ScolLMMV,20231113,1
ScolLMMV,20231114,1
ScolLMMV,20231115,1
ScolLMMV,20231117,1
ScolLMMV,20231120,1
ScolLMMV,20231121,1
ScolLMMV,20231122,1
ScolLMMV,20231124,1
ScolLMMV,20231127,1
ScolLMMV,20231128,1
ScolLMMV,20231129,1
ScolLMMV,20231201,1
ScolLMMV,20231204,1
ScolLMMV,20231205,1
ScolLMMV,20231206,1
ScolLMMV,20231211,1
ScolLMMV,20231212,1
ScolLMMV,20231213,1
ScolLMMV,20231215,1
ScolLMMV,20231218,1
ScolLMMV,20231219,1
ScolLMMV,20231220,1
ScolLMMV,20231222,1
ScolLMaGV,20230413,1
ScolLMaGV,20230414,1
ScolLMaGV,20230417,1
ScolLMaGV,20230418,1
ScolLMaGV,20230420,1
ScolLMaGV,20230421,1
ScolLMaGV,20230424,1
ScolLMaGV,20230427,1
ScolLMaGV,20230428,1
ScolLMaGV,20230502,1
ScolLMaGV,20230504,1
ScolLMaGV,20230505,1
ScolLMaGV,20230508,1
ScolLMaGV,20230509,1
ScolLMaGV,20230511,1
ScolLMaGV,20230512,1
ScolLMaGV,20230515,1
ScolLMaGV,20230516,1
ScolLMaGV,20230518,1
ScolLMaGV,20230519,1
ScolLMaGV,20230522,1
ScolLMaGV,20230523,1
ScolLMaGV,20230525,1
ScolLMaGV,20230526,1
ScolLMaGV,20230529,1
ScolLMaGV,20230530,1
ScolLMaGV,20230601,1
ScolLMaGV,20230605,1
ScolLMaGV,20230606,1
ScolLMaGV,20230918,1
ScolLMaGV,20230919,1
ScolLMaGV,20230921,1
ScolLMaGV,20230922,1
ScolLMaGV,20230925,1
ScolLMaGV,20230926,1
ScolLMaGV,20230928,1
ScolLMaGV,20230929,1
ScolLMaGV,20231002,1
ScolLMaGV,20231003,1
ScolLMaGV,20231005,1
ScolLMaGV,20231006,1
ScolLMaGV,20231009,1
ScolLMaGV,20231010,1
ScolLMaGV,20231012,1
ScolLMaGV,20231013,1
ScolLMaGV,20231016,1
ScolLMaGV,20231017,1
ScolLMaGV,20231019,1
ScolLMaGV,20231020,1
ScolLMaGV,20231023,1
ScolLMaGV,20231024,1
ScolLMaGV,20231026,1
ScolLMaGV,20231027,1
ScolLMaGV,20231030,1
ScolLMaGV,20231031,1
ScolLMaGV,20231103,1
ScolLMaGV,20231106,1
ScolLMaGV,20231107,1
ScolLMaGV,20231109,1
ScolLMaGV,20231110,1
ScolLMaGV,20231113,1
ScolLMaGV,20231114,1
ScolLMaGV,20231116,1
ScolLMaGV,20231117,1
ScolLMaGV,20231120,1
ScolLMaGV,20231121,1
ScolLMaGV,20231123,1
ScolLMaGV,20231124,1
ScolLMaGV,20231127,1
ScolLMaGV,20231128,1
ScolLMaGV,20231130,1
ScolLMaGV,20231201,1
ScolLMaGV,20231204,1
ScolLMaGV,20231205,1
ScolLMaGV,20231207,1
ScolLMaGV,20231211,1
ScolLMaGV,20231212,1
ScolLMaGV,20231214,1
ScolLMaGV,20231215,1
ScolLMaGV,20231218,1
ScolLMaGV,20231219,1
ScolLMaGV,20231221,1
ScolLMaGV,20231222,1
ScolLMaGVS,20230413,1
ScolLMaGVS,20230414,1
ScolLMaGVS,20230415,1
ScolLMaGVS,20230417,1
ScolLMaGVS,20230418,1
ScolLMaGVS,20230420,1
ScolLMaGVS,20230421,1
ScolLMaGVS,20230422,1
ScolLMaGVS,20230424,1
ScolLMaGVS,20230427,1
ScolLMaGVS,20230428,1
ScolLMaGVS,20230429,1
ScolLMaGVS,20230502,1
ScolLMaGVS,20230504,1
ScolLMaGVS,20230505,1
ScolLMaGVS,20230506,1
ScolLMaGVS,20230508,1
ScolLMaGVS,20230509,1
ScolLMaGVS,20230511,1
ScolLMaGVS,20230512,1
ScolLMaGVS,20230513,1
ScolLMaGVS,20230515,1
ScolLMaGVS,20230516,1
ScolLMaGVS,20230518,1
ScolLMaGVS,20230519,1
ScolLMaGVS,20230520,1
ScolLMaGVS,20230522,1
ScolLMaGVS,20230523,1
ScolLMaGVS,20230525,1
ScolLMaGVS,20230526,1
ScolLMaGVS,20230527,1
ScolLMaGVS,20230529,1
ScolLMaGVS,20230530,1
ScolLMaGVS,20230601,1
ScolLMaGVS,20230603,1
ScolLMaGVS,20230605,1
ScolLMaGVS,20230606,1
ScolLMaGVS,20230918,1
ScolLMaGVS,20230919,1
ScolLMaGVS,20230921,1
ScolLMaGVS,20230922,1
ScolLMaGVS,20230923,1
ScolLMaGVS,20230925,1
ScolLMaGVS,20230926,1
ScolLMaGVS,20230928,1
ScolLMaGVS,20230929,1
ScolLMaGVS,20230930,1
ScolLMaGVS,20231002,1
ScolLMaGVS,20231003,1
ScolLMaGVS,20231005,1
ScolLMaGVS,20231006,1
ScolLMaGVS,20231007,1
ScolLMaGVS,20231009,1
ScolLMaGVS,20231010,1
ScolLMaGVS,20231012,1
ScolLMaGVS,20231013,1
ScolLMaGVS,20231014,1
ScolLMaGVS,20231016,1
ScolLMaGVS,20231017,1
ScolLMaGVS,20231019,1
ScolLMaGVS,20231020,1
ScolLMaGVS,20231021,1
ScolLMaGVS,20231023,1
ScolLMaGVS,20231024,1
ScolLMaGVS,20231026,1
ScolLMaGVS,20231027,1
ScolLMaGVS,20231028,1
ScolLMaGVS,20231030,1
ScolLMaGVS,20231031,1
ScolLMaGVS,20231102,1
ScolLMaGVS,20231103,1
ScolLMaGVS,20231104,1
ScolLMaGVS,20231106,1
ScolLMaGVS,20231107,1
ScolLMaGVS,20231109,1
ScolLMaGVS,20231110,1
ScolLMaGVS,20231111,1
ScolLMaGVS,20231113,1
ScolLMaGVS,20231114,1
ScolLMaGVS,20231116,1
ScolLMaGVS,20231117,1
ScolLMaGVS,20231118,1
ScolLMaGVS,20231120,1
ScolLMaGVS,20231121,1
ScolLMaGVS,20231123,1
ScolLMaGVS,20231124,1
ScolLMaGVS,20231125,1
ScolLMaGVS,20231127,1
ScolLMaGVS,20231128,1
ScolLMaGVS,20231130,1
ScolLMaGVS,20231201,1
ScolLMaGVS,20231202,1
ScolLMaGVS,20231204,1
ScolLMaGVS,20231205,1
ScolLMaGVS,20231207,1
ScolLMaGVS,20231209,1
ScolLMaGVS,20231211,1
ScolLMaGVS,20231212,1
ScolLMaGVS,20231214,1
ScolLMaGVS,20231215,1
ScolLMaGVS,20231216,1
ScolLMaGVS,20231218,1
ScolLMaGVS,20231219,1
ScolLMaGVS,20231221,1
ScolLMaGVS,20231222,1
ScolLMaGVS,20231223,1
ScolLMe,20230412,1
ScolLMe,20230417,1
ScolLMe,20230419,1
ScolLMe,20230424,1
ScolLMe,20230426,1
ScolLMe,20230503,1
ScolLMe,20230508,1
ScolLMe,20230510,1
ScolLMe,20230515,1
ScolLMe,20230517,1
ScolLMe,20230522,1
ScolLMe,20230524,1
ScolLMe,20230529,1
ScolLMe,20230531,1
ScolLMe,20230605,1
ScolLMe,20230607,1
ScolLMe,20230904,1
ScolLMe,20230906,1
ScolLMe,20230911,1
ScolLMe,20230913,1
ScolLMe,20230918,1
ScolLMe,20230920,1
ScolLMe,20230925,1
ScolLMe,20230927,1
ScolLMe,20231002,1
ScolLMe,20231004,1
ScolLMe,20231009,1
ScolLMe,20231011,1
ScolLMe,20231016,1
ScolLMe,20231018,1
ScolLMe,20231023,1
ScolLMe,20231025,1
ScolLMe,20231030,1
ScolLMe,20231106,1
ScolLMe,20231108,1
ScolLMe,20231113,1
ScolLMe,20231115,1
ScolLMe,20231120,1
ScolLMe,20231122,1
ScolLMe,20231127,1
ScolLMe,20231129,1
ScolLMe,20231204,1
ScolLMe,20231206,1
ScolLMe,20231211,1
ScolLMe,20231213,1
ScolLMe,20231218,1
ScolLMe,20231220,1
ScolLMeGV,20230412,1
ScolLMeGV,20230413,1
ScolLMeGV,20230414,1
ScolLMeGV,20230417,1
ScolLMeGV,20230419,1
ScolLMeGV,20230420,1
ScolLMeGV,20230421,1
ScolLMeGV,20230424,1
ScolLMeGV,20230426,1
ScolLMeGV,20230427,1
ScolLMeGV,20230428,1
ScolLMeGV,20230503,1
ScolLMeGV,20230504,1
ScolLMeGV,20230505,1
ScolLMeGV,20230508,1
ScolLMeGV,20230510,1
ScolLMeGV,20230511,1
ScolLMeGV,20230512,1
ScolLMeGV,20230515,1
ScolLMeGV,20230517,1
ScolLMeGV,20230518,1
ScolLMeGV,20230519,1
ScolLMeGV,20230522,1
ScolLMeGV,20230524,1
ScolLMeGV,20230525,1
ScolLMeGV,20230526,1
ScolLMeGV,20230529,1
ScolLMeGV,20230531,1
ScolLMeGV,20230601,1
ScolLMeGV,20230605,1
ScolLMeGV,20230607,1
ScolLMeGV,20230918,1
ScolLMeGV,20230920,1
ScolLMeGV,20230921,1
ScolLMeGV,20230922,1
ScolLMeGV,20230925,1
ScolLMeGV,20230927,1
ScolLMeGV,20230928,1
ScolLMeGV,20230929,1
ScolLMeGV,20231002,1
ScolLMeGV,20231004,1
ScolLMeGV,20231005,1
ScolLMeGV,20231006,1
ScolLMeGV,20231009,1
ScolLMeGV,20231011,1
ScolLMeGV,20231012,1
ScolLMeGV,20231013,1
ScolLMeGV,20231016,1
ScolLMeGV,20231018,1
ScolLMeGV,20231019,1
ScolLMeGV,20231020,1
ScolLMeGV,20231023,1
ScolLMeGV,20231025,1
ScolLMeGV,20231026,1
ScolLMeGV,20231027,1
ScolLMeGV,20231030,1
ScolLMeGV,20231103,1
ScolLMeGV,20231106,1
ScolLMeGV,20231108,1
ScolLMeGV,20231109,1
ScolLMeGV,20231110,1
ScolLMeGV,20231113,1
ScolLMeGV,20231115,1
ScolLMeGV,20231116,1
ScolLMeGV,20231117,1
ScolLMeGV,20231120,1
ScolLMeGV,20231122,1
ScolLMeGV,20231123,1
ScolLMeGV,20231124,1
ScolLMeGV,20231127,1
ScolLMeGV,20231129,1
ScolLMeGV,20231130,1
ScolLMeGV,20231201,1
ScolLMeGV,20231204,1
ScolLMeGV,20231206,1
ScolLMeGV,20231207,1
ScolLMeGV,20231211,1
ScolLMeGV,20231213,1
ScolLMeGV,20231214,1
ScolLMeGV,20231215,1
ScolLMeGV,20231218,1
ScolLMeGV,20231220,1
ScolLMeGV,20231221,1
ScolLMeGV,20231222,1
ScolLMeGVS,20230412,1
ScolLMeGVS,20230413,1
ScolLMeGVS,20230414,1
ScolLMeGVS,20230415,1
ScolLMeGVS,20230417,1
ScolLMeGVS,20230419,1
ScolLMeGVS,20230420,1
ScolLMeGVS,20230421,1
ScolLMeGVS,20230422,1
ScolLMeGVS,20230424,1
ScolLMeGVS,20230426,1
ScolLMeGVS,20230427,1
